Cell	Overlap	Total	Ratio	Mean	STD	Z-score	Enrichment	P-val	 Null_Model	disease	BH_FDR5per	BH_corrected_pval	Bon_corrected_pval	neg_log_ten	BH_neg_log_ten	Bon_neg_log_ten
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	2	46	0.0434783	3.14486	1.64742	-0.694938	0.635959	0.756453	Null_Model_GWAS_SNP_SNPmatch	QRS duration	False	0.8285358981348637	1.0	0.12121805042301706	0.08168867007610643	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	24	0.0	1.54046	1.15698	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Psoriasis vulgaris	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	47	0.0	2.00599	1.30689	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Monobrow	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	19	186	0.102151	9.34166	2.85152	3.38709	2.0339	0.000353193	Null_Model_GWAS_SNP_SNPmatch	Sum eosinophil basophil counts	True	0.0089828753	0.269486259	3.4519879123750434	2.0465846291398253	0.569463374420163
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	7	0.0	0.290709	0.531417	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Interleukin 18 levels	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	11	0.0	0.606394	0.742239	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Hip shape  DXA scan	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	3	39	0.0769231	2.47552	1.4932	0.351242	1.21186	0.362703	Null_Model_GWAS_SNP_SNPmatch	Systolic blood pressure  cigarette smoking interaction	False	0.6223491027732464	1.0	0.4404488522550841	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	2	35	0.0571429	2.70829	1.51553	-0.467357	0.738473	0.679878	Null_Model_GWAS_SNP_SNPmatch	HDL cholesterol x physical activity interaction  2df test	False	0.7702162844444445	1.0	0.16756901182366174	0.11338730346244451	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	16	0.0	0.988012	0.879691	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Broad depression or schizophrenia	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	9	0.0	0.480519	0.661718	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Eye color  brightness	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	11	0.0	0.387612	0.587883	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Skin pigmentation	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	17	0.0	1.18981	1.07607	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Acne  severe	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	13	0.0769231	0.92008	0.835228	0.0956865	1.08686	0.461885	Null_Model_GWAS_SNP_SNPmatch	Childhood ear infection	False	0.6223491027732464	1.0	0.33546614150536336	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	4	83	0.0481928	6.00999	2.33107	-0.86226	0.665559	0.805728	Null_Model_GWAS_SNP_SNPmatch	Cigarettes smoked per day  MTAG	False	0.8621974594972067	1.0	0.09381154384732608	0.06439326114806655	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	7	0.142857	0.719281	0.7811	0.359389	1.39028	0.359652	Null_Model_GWAS_SNP_SNPmatch	Total body bone mineral density  age 0 15	False	0.6223491027732464	1.0	0.4441175202747792	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	8	46	0.173913	2.03197	1.35683	4.39852	3.93707	5.44948e-06	Null_Model_GWAS_SNP_SNPmatch	Rheumatoid arthritis  ACPA positive	True	0.00021883964421052634	0.004157953240000001	5.263644936971975	3.6598739999699235	2.3811203990170946
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	7	0.142857	0.375624	0.578589	1.07913	2.66223	0.140264	Null_Model_GWAS_SNP_SNPmatch	IgG fucosylation phenotypes  multivariate analysis	False	0.6223491027732464	1.0	0.8530537802015506	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	13	118	0.110169	5.7962	2.15184	3.34773	2.24285	0.000407376	Null_Model_GWAS_SNP_SNPmatch	Hemoglobin concentration	True	0.009141996705882352	0.310827888	3.3900045604477596	2.038958939535134	0.507480022492879
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	14	0.0	0.42957	0.628717	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Parental longevity  father s attained age	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	2	14	0.142857	1.39461	0.827726	0.731395	1.4341	0.232269	Null_Model_GWAS_SNP_SNPmatch	Joint mobility  Beighton score	False	0.6223491027732464	1.0	0.6340087498525135	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	8	0.125	0.744256	0.83817	0.305122	1.34362	0.380137	Null_Model_GWAS_SNP_SNPmatch	Total body bone mineral density  age 30 45	False	0.6223491027732464	1.0	0.42005985701150955	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	12	0.0	0.578422	0.755046	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Periodontal disease related phenotypes	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	8	0.125	0.477522	0.646331	0.808374	2.09414	0.209438	Null_Model_GWAS_SNP_SNPmatch	Bipolar disorder lithium response  continuous  or schizophrenia	False	0.6223491027732464	1.0	0.678944518010236	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	14	0.0	0.716284	0.787035	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Heart rate response to recovery post exercise  30 sec	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	7	0.0	1.13087	0.922961	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Cannabis use	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	6	0.166667	0.506494	0.663482	0.743813	1.97436	0.228495	Null_Model_GWAS_SNP_SNPmatch	Febrile seizures	False	0.6223491027732464	1.0	0.6411232988596354	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	3	12	0.25	0.553447	0.739859	3.30679	5.42058	0.000471865	Null_Model_GWAS_SNP_SNPmatch	Nasal polyps	True	0.010000916527777778	0.360032995	3.3261822347159287	1.9999601975283356	0.4436576967610484
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	25	197	0.126904	12.3616	3.29804	3.83208	2.02239	6.35324e-05	Null_Model_GWAS_SNP_SNPmatch	Inflammatory bowel disease	True	0.001939008848	0.0484752212	4.197004738446114	2.7124202091632705	1.314480200491233
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	2	8	0.25	1.01399	0.664684	1.48343	1.97241	0.0689796	Null_Model_GWAS_SNP_SNPmatch	Alcohol use disorder  consumption score	False	0.43859529	1.0	1.1612793283550653	0.35793603644780964	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	19	0.0526316	0.974026	0.897399	0.0289437	1.02667	0.488455	Null_Model_GWAS_SNP_SNPmatch	Glomerular filtration rate	False	0.6223491027732464	1.0	0.31117544044447265	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	5	0.2	1.14486	0.672306	-0.21546	0.873473	0.585296	Null_Model_GWAS_SNP_SNPmatch	Accelerometer based physical activity measurement  average acceleration	False	0.6934485217391304	1.0	0.23262444390882248	0.15898577331375416	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	28	270	0.103704	14.4086	3.53976	3.83964	1.94329	6.16065e-05	Null_Model_GWAS_SNP_SNPmatch	Mean corpuscular volume	True	0.001939008848	0.0470057595	4.210373463725078	2.7124202091632705	1.3278489257701969
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	5	0.0	0.276723	0.518023	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	White matter microstructure  global fractional anisotropy	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	23	0.0	0.964036	0.945889	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Phospholipid levels  plasma	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	3	12	0.25	0.878122	0.874718	2.42579	3.41638	0.00763763	Null_Model_GWAS_SNP_SNPmatch	Celiac disease or Rheumatoid arthritis	False	0.10223704719298246	1.0	2.117041384565801	0.9903917022834118	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	3	23	0.130435	0.93007	0.886061	2.3361	3.22556	0.00974296	Null_Model_GWAS_SNP_SNPmatch	Asthma  moderate or severe	False	0.12389797466666666	1.0	2.011309080454898	0.9069357928836612	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	7	143	0.048951	10.8811	3.00214	-1.29278	0.643316	0.901957	Null_Model_GWAS_SNP_SNPmatch	Lung function  FVC	False	0.9363172666666667	1.0	0.04481416656877196	0.02857696769808639	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	5	0.0	0.135864	0.354292	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Urea levels	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	3	44	0.0681818	3.18282	1.60796	-0.113695	0.942561	0.54526	Null_Model_GWAS_SNP_SNPmatch	Insomnia symptoms  never rarely vs  usually	False	0.6645900638977635	1.0	0.2633963607699054	0.17744615602545463	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	16	187	0.0855615	9.56444	2.739	2.34961	1.67286	0.0093966	Null_Model_GWAS_SNP_SNPmatch	Reticulocyte fraction of red cells	False	0.12151874237288134	1.0	2.0270292600543214	0.915356733741585	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	2	14	0.142857	0.599401	0.715793	1.95671	3.33667	0.0251908	Null_Model_GWAS_SNP_SNPmatch	Cardiometabolic and hematological traits	False	0.2343973219512195	1.0	1.598758040121236	0.6300473545500721	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	2	57	0.0350877	2.02198	1.34146	-0.0163837	0.98913	0.506536	Null_Model_GWAS_SNP_SNPmatch	Basophil percentage of white cells	False	0.6280840113636363	1.0	0.29538968348089273	0.20198226194527613	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	9	0.0	0.406593	0.619287	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	RR interval  heart rate	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	15	0.0666667	1.55345	1.08046	-0.512233	0.64373	0.695756	Null_Model_GWAS_SNP_SNPmatch	Depression  broad	False	0.7845595257731959	1.0	0.15754303974683972	0.10537410021713384	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	53	0.0188679	2.45255	1.48121	-0.980646	0.407739	0.836616	Null_Model_GWAS_SNP_SNPmatch	Systolic blood pressure x alcohol consumption interaction  2df test	False	0.8841246648199446	1.0	0.07747383393986841	0.0534864935546271	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	7	222	0.0315315	15.7013	3.60856	-2.4113	0.445823	0.992052	Null_Model_GWAS_SNP_SNPmatch	Smoking status  ever vs never smokers	False	0.999996	1.0	0.003465563005923842	1.737181401979865e-06	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	7	0.0	0.313686	0.522975	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Psoriatic arthritis	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	13	160	0.08125	7.78921	2.58738	2.01393	1.66898	0.0220086	Null_Model_GWAS_SNP_SNPmatch	Neutrophil percentage of granulocytes	False	0.21835983974358972	1.0	1.6574075826902932	0.6608272330989039	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	10	0.0	0.577423	0.728182	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	C reactive protein	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	6	0.166667	0.591409	0.70561	0.579061	1.69088	0.281274	Null_Model_GWAS_SNP_SNPmatch	Intrinsic epigenetic age acceleration	False	0.6223491027732464	1.0	0.55087041066592	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	6	100	0.06	7.91508	2.52622	-0.758084	0.758046	0.7758	Null_Model_GWAS_SNP_SNPmatch	Waist circumference adjusted for body mass index	False	0.8407979008498583	1.0	0.1102502247359623	0.07530838124534851	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	8	116	0.0689655	8.8042	2.68247	-0.299797	0.908658	0.617834	Null_Model_GWAS_SNP_SNPmatch	Number of sexual partners	False	0.7230173957055215	1.0	0.209128195733365	0.14085125351040473	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	14	0.0714286	0.539461	0.716025	0.643189	1.8537	0.260051	Null_Model_GWAS_SNP_SNPmatch	Polycystic ovary syndrome	False	0.6223491027732464	1.0	0.5849414718501301	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	11	249	0.0441767	11.965	3.29845	-0.292572	0.919345	0.615075	Null_Model_GWAS_SNP_SNPmatch	Intraocular pressure	False	0.7208943548387098	1.0	0.21107192471206065	0.1421283753253721	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	10	176	0.0568182	9.29271	2.7945	0.253102	1.07611	0.400095	Null_Model_GWAS_SNP_SNPmatch	Atrial fibrillation	False	0.6223491027732464	1.0	0.39783687597910816	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	5	0.0	0.373626	0.574686	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Lung disease severity in cystic fibrosis	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	21	0.047619	1.14685	1.0205	-0.143904	0.871951	0.557212	Null_Model_GWAS_SNP_SNPmatch	Myocardial infarction	False	0.6734066566455696	1.0	0.25397953927308276	0.17172259491236397	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	14	0.0	0.691309	0.817077	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Nose size	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	23	0.0434783	1.38761	1.10888	-0.349554	0.720662	0.636663	Null_Model_GWAS_SNP_SNPmatch	Refractive error	False	0.7386837234042553	1.0	0.19609038865154613	0.1315414703760554	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	28	0.0357143	2.20679	1.37993	-0.874535	0.453146	0.809087	Null_Model_GWAS_SNP_SNPmatch	Major depressive disorder	False	0.8621974594972067	1.0	0.09200477679509146	0.06439326114806655	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	3	49	0.0612245	3.67632	1.80253	-0.375207	0.816033	0.646247	Null_Model_GWAS_SNP_SNPmatch	Subjective well being  MTAG	False	0.7448435966767372	1.0	0.18960145996990796	0.12793491145472743	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	23	0.0	1.48252	1.10903	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Smoking cessation	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	9	0.0	0.892108	0.816301	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Myocardial infarction  early onset	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	5	0.2	0.516484	0.563895	0.857458	1.93617	0.195596	Null_Model_GWAS_SNP_SNPmatch	GIP levels in response to oral glucose tolerance test  120 minutes	False	0.6223491027732464	1.0	0.7086400309169778	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	30	544	0.0551471	30.6474	5.23149	-0.123741	0.978877	0.54924	Null_Model_GWAS_SNP_SNPmatch	Systolic blood pressure	False	0.6671919459459459	1.0	0.2602378415250757	0.17574920495476723	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	8	0.0	0.146853	0.370692	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Blood and toenail selenium levels	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	20	0.0	0.697303	0.786945	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Alzheimer s disease or HDL levels  pleiotropy	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	3	44	0.0681818	3.20679	1.64505	-0.125706	0.935514	0.550018	Null_Model_GWAS_SNP_SNPmatch	Waist circumference adjusted for BMI in active individuals	False	0.6671919459459459	1.0	0.2596230974643787	0.17574920495476723	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	8	0.0	0.170829	0.407171	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Caffeine metabolism  plasma 1 7 dimethylxanthine  paraxanthine  to 1 3 7 trimethylxanthine  caffeine  ratio	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	13	308	0.0422078	18.7303	4.16739	-1.37502	0.694064	0.915438	Null_Model_GWAS_SNP_SNPmatch	General risk tolerance  MTAG	False	0.9413856981132075	1.0	0.03837106389060442	0.026232403944966995	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	17	215	0.0790698	17.7612	3.85771	-0.197329	0.95714	0.578215	Null_Model_GWAS_SNP_SNPmatch	Schizophrenia	False	0.6871932165109035	1.0	0.23791064609197868	0.16292113620595147	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	9	157	0.0573248	8.51648	2.74408	0.176203	1.05677	0.430067	Null_Model_GWAS_SNP_SNPmatch	Prostate cancer	False	0.6223491027732464	1.0	0.36646388055156054	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	22	230	0.0956522	10.4096	3.04041	3.81213	2.11344	6.88884e-05	Null_Model_GWAS_SNP_SNPmatch	Plateletcrit	True	0.0020216095846153845	0.052561849199999996	4.161853902041879	2.6943027120578167	1.2793293640869987
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	10	0.0	0.375624	0.576858	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Alopecia areata	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	6	0.0	0.135864	0.365407	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Eosinophilic esophagitis	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	5	0.0	0.197802	0.445909	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Corrected insulin response	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	5	0.0	0.356643	0.577649	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Moderate or severe diarrhoea in darapladib treated cardiovascular disease  time to event	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	34	0.0294118	1.09291	0.994163	-0.0934526	0.914991	0.537228	Null_Model_GWAS_SNP_SNPmatch	Low tan response	False	0.6568989807692308	1.0	0.2698413602464431	0.18250141197398664	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	2	23	0.0869565	2.44156	1.28095	-0.344712	0.819149	0.634845	Null_Model_GWAS_SNP_SNPmatch	Worry too long after an embarrassing experience	False	0.7383944131097561	1.0	0.1973322965375064	0.13171159795828621	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	47	0.0212766	2.82717	1.59283	-1.14713	0.35371	0.874335	Null_Model_GWAS_SNP_SNPmatch	Smoking behaviour  cigarettes smoked per day	False	0.9131199890560876	1.0	0.05832213627176414	0.03947215000021695	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	20	191	0.104712	10.993	3.03528	2.96743	1.81934	0.0015015	Null_Model_GWAS_SNP_SNPmatch	Red blood cell count	True	0.025458766666666667	1.0	2.8234746634650003	1.5941626392854633	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	0	25	0.0	1.31269	1.10776	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Systolic blood pressure x alcohol consumption  light vs heavy  interaction  2df test	False	0.6223491027732464	1.0	0.3010299956639812	0.20596593222751572	-0.0
ILC3_chicago_fres_5kb_abc_fres_extended_peakm_PIR_intersect_RE	1	7	0.142857	0.537463	0.668465	0.69194	1.86059	0.244488	Null_Model_GWAS_SNP_SNPmatch	Sarcoidosis	False	0.6223491027732464	1.0	0.6117424521300436	0.20596593222751572	-0.0
