RE_count	Gene_Name	Mean_Gene_Expression
0	CCDC47	875.5
0	CCDC68	9.5
0	CCDC73	1.0
0	CCDC8	63.833333333333336
0	CCDC86	365.1666666666667
0	CCL1	148.0
0	CCL15	5.666666666666667
0	CCL3	26.666666666666668
0	CCL3L3	2.0
0	CCL4L2	75.16666666666667
0	CCNB2	26.83333333333333
0	CCNT2	1686.1666666666667
0	CCNY	664.5
0	CD163	74.33333333333333
0	CD180	28.33333333333333
0	CD6	31.83333333333333
0	CD8A	5.166666666666667
0	CDC20B	66.5
0	CDC37L1	295.1666666666667
0	CDCA7L	72.0
0	CDH10	1.5
0	CDHR3	18.83333333333333
0	CDHR4	174.66666666666666
0	CECR2	23.666666666666668
0	CEP126	189.83333333333331
0	CEP192	691.5
0	CEP63	1487.5
0	CFAP69	213.0
0	CFH	560.5
0	CFI	67.16666666666667
0	CGA	11.833333333333334
0	CHAMP1	247.16666666666663
0	CHD1	2440.833333333333
0	CHD4	4795.0
0	CHERP	167.0
0	CHID1	1272.8333333333333
0	CHST15	3.0
0	CHURC1-FNTB	293.5
0	CIART	47.833333333333336
0	CLCF1	12.833333333333334
0	CLHC1	129.0
0	CLIC4	4.166666666666667
0	CLIC5	554.5
0	CLIP1	1960.8333333333333
0	CLK2	345.3333333333333
0	CMKLR1	2.333333333333333
0	CMTM6	4507.0
0	CMTR2	366.3333333333333
0	CNDP1	105.33333333333331
0	CNGB3	1.8333333333333333
0	CNN3	13.666666666666666
0	CNOT6	499.1666666666667
0	CNOT7	2623.0
0	COBL	15.0
0	COBLL1	67.33333333333333
0	COG7	551.8333333333334
0	COL17A1	1.0
0	COL6A6	3.6666666666666665
0	CORIN	70.33333333333333
0	CORO6	1.0
0	COX16	1180.0
0	COX7C	4491.5
0	COX8A	2712.6666666666665
0	CPEB3	129.0
0	CPNE3	5322.5
0	CREBBP	3027.6666666666665
0	CRIP3	0.5
0	CRK	570.0
0	CRKL	1419.6666666666667
0	CSF2	6436.166666666667
0	CSGALNACT2	578.1666666666666
0	CSMD1	8.666666666666666
0	CSMD3	15.666666666666666
0	CSNK1A1	7980.5
0	CSNK2A2	3082.6666666666665
0	CTTNBP2NL	150.83333333333334
0	CTU1	4.5
0	CUL4B	390.1666666666667
0	CWC22	1119.6666666666667
0	CWF19L2	806.8333333333334
0	CXCR3	181.0
0	CXorf21	362.3333333333333
0	CXorf56	573.8333333333334
0	CYB561D2	1427.1666666666667
0	CYB5A	1859.1666666666667
0	CYBB	16.166666666666668
0	CYFIP1	908.3333333333334
0	CYP2B6	30.166666666666668
0	CYP2C19	59.0
0	CYP2C8	10.666666666666666
0	CYP2C9	10.666666666666666
0	CYP3A43	102.66666666666669
0	CYP4V2	651.0
0	CYP51A1	913.8333333333334
0	CYP8B1	31.33333333333333
0	DACH2	4.0
0	DAPK2	477.1666666666667
0	DAW1	9.833333333333334
0	DBNL	6075.666666666667
0	DCAF4L1	42.333333333333336
0	DCLK2	27.33333333333333
0	DCLRE1C	1185.1666666666667
0	DCTN1	2500.5
0	DCTN2	1498.5
0	DCUN1D4	559.0
0	DDC	1.5
0	DDX25	74.5
0	DDX60	589.1666666666666
0	DDX60L	804.6666666666666
0	DENND1B	868.8333333333334
0	DENND5A	2356.833333333333
0	DENND6A	443.8333333333333
0	DEPDC4	58.833333333333336
0	DFFA	3941.5
0	DGCR8	257.0
0	DGKB	61.833333333333336
0	DGKE	309.0
0	DHRS12	146.0
0	DHRS4	409.3333333333333
0	DHX15	2609.833333333333
0	DHX35	604.3333333333334
0	DHX36	1209.3333333333333
0	DICER1	750.0
0	DKC1	1487.5
0	DLC1	5.666666666666667
0	DLGAP1	21.0
0	DMXL2	63.16666666666666
0	DNAH3	28.0
0	DNAH5	1.8333333333333333
0	DNAJB1	14807.833333333334
0	DNAJB12	1428.8333333333333
0	DNAJB13	35.666666666666664
0	DNAJB5	13.833333333333334
0	DNAJC10	2117.333333333333
0	DNAJC11	472.0
0	DNAJC12	36.5
0	DNAJC6	4.333333333333333
0	DNAL1	785.6666666666666
0	DNHD1	251.33333333333331
0	DNMT3A	2043.1666666666667
0	DOCK7	541.1666666666666
0	DOK4	106.16666666666669
0	DPP10	20.83333333333333
0	DPP8	978.0
0	DPY19L2	151.66666666666666
0	DPY30	1663.8333333333333
0	DPYD	736.6666666666666
0	DSC1	13.5
0	DSCAML1	5.0
0	DSG3	141.33333333333334
0	DTD2	322.5
0	DTNA	56.833333333333336
0	DTX2	210.0
0	DTX3	232.33333333333331
0	DUSP11	1706.3333333333333
0	DYNC1H1	3348.333333333333
0	DYNC2LI1	537.1666666666666
0	E2F8	14.166666666666666
0	EDEM2	2252.5
0	EFCAB2	248.66666666666663
0	EFCAB3	97.5
0	EFEMP1	2.333333333333333
0	EFNA4	57.833333333333336
0	EFR3A	528.1666666666666
0	EFR3B	246.5
0	EIF2AK2	3246.1666666666665
0	EIF2S3	14894.166666666666
0	EIF3B	862.5
0	EIF4E3	454.0
0	EIF4G1	1449.8333333333333
0	EIF5A2	994.0
0	ELMOD1	127.0
0	EML1	124.5
0	ENC1	5.666666666666667
0	ENPP2	10.333333333333334
0	ENTPD7	111.16666666666669
0	EPB41L3	55.66666666666666
0	EPHA1	40.16666666666666
0	EPPIN	28.83333333333333
0	EPS8L3	6.5
0	ERC2	1.0
0	ERCC6	756.0
0	ERICH1	1404.1666666666667
0	ERLIN1	284.5
0	ERRFI1	2.1666666666666665
0	ESM1	0.1666666666666666
0	ETAA1	134.66666666666666
0	ETS2	39.0
0	ETV1	25.5
0	EXOC1	886.1666666666666
0	EXOC3L1	1.3333333333333333
0	EXT2	399.8333333333333
0	EYS	171.83333333333334
0	FABP2	16.0
0	FABP7	1.6666666666666667
0	FAH	393.6666666666667
0	FAM131A	332.8333333333333
0	FAM160B1	528.3333333333334
0	FAM168B	1344.1666666666667
0	FAM209B	16.333333333333332
0	FAM53A	2.5
0	FANCF	452.3333333333333
0	FAT1	27.33333333333333
0	FBLN7	163.66666666666666
0	FBXL12	742.5
0	FBXL19	2.0
0	FBXL4	650.5
0	FBXO28	243.33333333333331
0	FCAR	320.5
0	FCER1A	1.5
0	FCHO1	231.5
0	FCHSD2	619.1666666666666
0	FCRLA	27.166666666666668
0	FHDC1	37.66666666666666
0	FHL2	205.5
0	FKBP4	199.83333333333331
0	FKRP	153.0
0	FLG2	44.833333333333336
0	FLI1	2045.5
0	FLVCR1	592.0
0	FMNL1	1090.0
0	FMO3	167.16666666666666
0	FN1	179.16666666666666
0	FNDC7	3.1666666666666665
0	FPR3	2.1666666666666665
0	FRK	954.8333333333334
0	FRMD4B	370.1666666666667
0	FRMD7	0.3333333333333333
0	FRMPD2	10.333333333333334
0	FRS2	214.83333333333331
0	FZD6	558.8333333333334
0	GABRB3	93.83333333333331
0	GABRR2	2.833333333333333
0	GALNT11	916.6666666666666
0	GALNT16	122.0
0	GANC	451.1666666666667
0	GAREM1	9.333333333333334
0	GARNL3	14.666666666666666
0	GAS2	77.16666666666667
0	GBA2	609.1666666666666
0	GDF11	467.3333333333333
0	GDPD4	10.5
0	GEMIN5	416.8333333333333
0	GFRAL	11.833333333333334
0	GGACT	26.166666666666668
0	GHITM	4831.333333333333
0	GIGYF2	2058.6666666666665
0	GJA10	1.8333333333333333
0	GLIPR1L1	11.166666666666666
0	GLYAT	0.1666666666666666
0	GLYR1	1941.5
0	GMDS	69.5
0	GMEB2	52.66666666666666
0	GNB5	1378.0
0	GNE	717.5
0	GNGT1	2.833333333333333
0	GNL3	1604.0
0	GNPDA1	1332.5
0	GOLGA4	2003.0
0	GP2	74.33333333333333
0	GPATCH2L	1943.0
0	GPHN	152.66666666666666
0	GPN3	381.6666666666667
0	GPRC5A	104.66666666666669
0	GPRC5D	3.333333333333333
0	GPSM2	268.8333333333333
0	GPX2	113.0
0	GRAMD1B	521.8333333333334
0	GRAP2	5.0
0	GREM2	7.666666666666667
0	GRIP1	19.33333333333333
0	GSKIP	1108.1666666666667
0	GSTM3	267.1666666666667
0	GSTZ1	744.6666666666666
0	GTF2A2	1773.3333333333333
0	GTF2IRD1	163.83333333333334
0	GTF3C2	1752.1666666666667
0	GZMA	359.1666666666667
0	GZMB	636.1666666666666
0	HBB	28.83333333333333
0	HDAC2	1360.8333333333333
0	HEATR1	797.5
0	HEATR3	218.5
0	HERPUD1	3662.1666666666665
0	HHLA2	41.5
0	HIGD1C	1.5
0	HK1	1707.0
0	HLA-DQA2	16.333333333333332
0	HLA-G	14.333333333333334
0	HMCN1	12.166666666666666
0	HMG20B	167.83333333333334
0	HNMT	77.66666666666667
0	HNRNPH3	1983.8333333333333
0	HOOK3	1869.6666666666667
0	HRNR	2.6666666666666665
0	HSD17B11	2632.333333333333
0	HSPB11	1093.0
0	HSPH1	3532.1666666666665
0	HTR2A	7.5
0	HTR2B	6.166666666666667
0	HTR3A	1.6666666666666667
0	HTR4	2.5
0	HYDIN	33.833333333333336
0	HYOU1	1333.1666666666667
0	ICE1	402.6666666666667
0	ICE2	973.1666666666666
0	IDO1	1.5
0	IFT140	79.66666666666667
0	IGF1	40.0
0	IGFBP7	108.0
0	IGLL5	1466.1666666666667
0	IGSF3	3.333333333333333
0	IL17D	3.333333333333333
0	IL18BP	80.16666666666667
0	IL1A	0.1666666666666666
0	IL1B	3.1666666666666665
0	IL1RAP	126.16666666666669
0	IL1RN	21.5
0	IL20RB	19.0
0	IL27	3.333333333333333
0	IL5	39.16666666666666
0	INCA1	16.333333333333332
0	INSC	9.0
0	INTS9	1024.3333333333333
0	IP6K1	722.0
0	IQCA1	8.833333333333334
0	IQCB1	1145.0
0	IQCF3	4.5
0	IQCJ-SCHIP1	1.3333333333333333
0	IRF4	407.6666666666667
0	IRF6	83.66666666666667
0	ISOC1	603.5
0	ITFG2	1528.3333333333333
0	ITGA10	123.5
0	ITGA2B	18.33333333333333
0	ITGA9	22.0
0	ITGB8	194.66666666666663
0	JADE3	17.833333333333332
0	KCNAB2	903.0
0	KCNJ6	138.0
0	KCNMB2	1.8333333333333333
0	KCNMB3	88.33333333333333
0	KCP	295.0
0	KCTD14	6.666666666666667
0	KCTD15	0.6666666666666666
0	KCTD3	67.0
0	KCTD4	0.5
0	KDM7A	110.83333333333331
0	KIAA0100	510.8333333333333
0	KIAA0319L	2160.5
0	KIAA1191	1170.6666666666667
0	KIAA1549L	1.1666666666666667
0	KIAA2026	971.6666666666666
0	KIF13A	60.333333333333336
0	KIF13B	693.6666666666666
0	KIF19	42.66666666666666
0	KIF3A	807.0
0	KIF3C	22.33333333333333
0	KIR3DX1	224.0
0	KLC1	359.3333333333333
0	KLHL9	734.6666666666666
0	KLRF1	147.83333333333334
0	KMT2A	2206.6666666666665
0	KMT2C	3356.6666666666665
0	KPNA3	724.0
0	KRBOX4	1549.3333333333333
0	KRT78	56.0
0	KTI12	177.16666666666666
0	KTN1	2438.333333333333
0	KYNU	384.0
0	L1CAM	0.1666666666666666
0	L3MBTL3	118.83333333333331
0	LAIR2	133.66666666666666
0	LAMA4	28.0
0	LAMP1	820.6666666666666
0	LAMP3	77.5
0	LANCL1	416.8333333333333
0	LAPTM4A	2810.6666666666665
0	LARP4B	1615.6666666666667
0	LDHB	9803.666666666666
0	LDLR	651.1666666666666
0	LDLRAD3	613.6666666666666
0	LEMD3	574.8333333333334
0	LENEP	5.166666666666667
0	LGALS9	1572.1666666666667
0	LGI1	22.0
0	LGR4	7.5
0	LILRA4	33.0
0	LILRA5	118.0
0	LIMA1	422.5
0	LIN28B	0.8333333333333334
0	LITAF	234.16666666666663
0	LMAN1	1674.6666666666667
0	LMO7	136.5
0	LMOD2	3.1666666666666665
0	LPAR5	2.1666666666666665
0	LRFN3	54.833333333333336
0	LRIT3	5.0
0	LRP5L	119.66666666666669
0	LRRC17	1.6666666666666667
0	LRRC6	5.333333333333333
0	LRRIQ1	16.833333333333332
0	LRRN3	867.8333333333334
0	LRRTM2	2.0
0	LSM8	2143.1666666666665
0	LSP1	4965.666666666667
0	LTBP1	28.83333333333333
0	LTC4S	12.833333333333334
0	LY96	147.5
0	MAGEH1	389.1666666666667
0	MAGI2	96.66666666666669
0	MALT1	124.83333333333331
0	MAN2A1	916.3333333333334
0	MAN2A2	1050.3333333333333
0	MAP2	28.166666666666668
0	MAP3K13	2032.1666666666667
0	MAP4	4426.333333333333
0	MAPK13	322.1666666666667
0	MAPK8	337.8333333333333
0	MAPKAP1	316.8333333333333
0	MARK3	864.0
0	MARVELD2	325.6666666666667
0	MAST2	155.66666666666666
0	MBD6	479.6666666666667
0	MBNL2	595.3333333333334
0	MBTPS1	1388.1666666666667
0	MCF2L	86.66666666666667
0	MCRS1	2612.333333333333
0	MCTP1	78.33333333333333
0	MECOM	17.333333333333332
0	MED10	1699.8333333333333
0	MED11	983.1666666666666
0	MED13	1356.8333333333333
0	MEF2C	1183.6666666666667
0	MEFV	266.8333333333333
0	MEGF10	22.83333333333333
0	MERTK	91.16666666666669
0	MET	47.5
0	METTL15	483.6666666666667
0	METTL2A	1008.1666666666666
0	MFN2	669.8333333333334
0	MGA	1951.1666666666667
0	MGLL	1798.6666666666667
0	MICAL1	1860.5
0	MICU2	477.0
0	MIEF2	109.5
0	MITF	42.5
0	MLPH	52.833333333333336
0	MMADHC	2413.5
0	MMRN1	247.33333333333331
0	MNDA	2.0
0	MOB3C	658.3333333333334
0	MOBP	74.83333333333333
0	MON2	1015.8333333333334
0	MOV10L1	30.666666666666668
0	MPDZ	3.6666666666666665
0	MPV17	1939.8333333333333
0	MROH1	435.3333333333333
0	MRPL23	32.333333333333336
0	MRPL3	745.5
0	MRPS30	339.1666666666667
0	MS4A1	288.1666666666667
0	MS4A14	3.0
0	MS4A2	27.33333333333333
0	MS4A3	0.1666666666666666
0	MSC	0.3333333333333333
0	MTDH	2085.0
0	MTMR6	494.8333333333333
0	MTRNR2L4	1598.6666666666667
0	MTRNR2L8	17048.0
0	MTTP	6.0
0	MUC15	2.5
0	MUC16	693.1666666666666
0	MYCL	0.1666666666666666
0	MYEF2	151.16666666666666
0	MYLK4	9.666666666666666
0	MYO19	675.6666666666666
0	MYO9B	721.1666666666666
0	MYOT	55.66666666666666
0	MYPN	13.333333333333334
0	N6AMT1	506.0
0	NAALAD2	7.833333333333333
0	NACA2	3.5
0	NAF1	147.66666666666666
0	NAGA	1075.1666666666667
0	NARS2	288.0
0	NAV3	92.83333333333331
0	NBAS	960.6666666666666
0	NBEAL2	92.16666666666669
0	NBPF1	198.5
0	NCALD	3584.333333333333
0	NCAM1	2513.0
0	NCDN	165.0
0	NCK1	1276.5
0	NCKAP5	0.1666666666666666
0	NDE1	2674.1666666666665
0	NDST4	0.5
0	NDUFB4	1608.1666666666667
0	NDUFV1	1826.8333333333333
0	NECAB1	33.833333333333336
0	NEDD1	621.0
0	NEGR1	620.1666666666666
0	NEK11	57.0
0	NELFCD	1970.6666666666667
0	NEURL1	47.5
0	NF1	866.5
0	NFKBIE	374.1666666666667
0	NHSL1	92.5
0	NID2	65.33333333333333
0	NLRP12	113.16666666666669
0	NLRP3	533.5
0	NLRP8	22.0
0	NME2	2088.1666666666665
0	NOCT	315.3333333333333
0	NOP58	3235.6666666666665
0	NOX4	14.666666666666666
0	NPAS2	74.5
0	NPAT	1701.8333333333333
0	NPM1	19321.666666666668
0	NPM3	239.33333333333331
0	NPTN	727.5
0	NPTX2	28.666666666666668
0	NR2F1	7.333333333333333
0	NRP2	33.333333333333336
0	NRXN2	1.8333333333333333
0	NRXN3	53.833333333333336
0	NSMCE3	265.0
0	NT5C2	3947.0
0	NTMT1	1101.3333333333333
0	NUBP1	298.5
0	NUBPL	373.6666666666667
0	NUCKS1	7184.166666666667
0	NUDT16	587.0
0	NUP98	1206.3333333333333
0	NUTM1	2.1666666666666665
0	ODF2	1417.5
0	OGFR	63.833333333333336
0	OLFML1	28.0
0	OMA1	935.6666666666666
0	OMD	76.0
0	OPA1	615.8333333333334
0	OR10A4	0.1666666666666666
0	OR10G3	149.83333333333334
0	OR10J1	46.833333333333336
0	OR14A2	3.8333333333333335
0	OR14J1	522.1666666666666
0	OR1A1	389.6666666666667
0	OR1L6	2.6666666666666665
0	OR2A25	18.33333333333333
0	OR2AG1	22.666666666666668
0	OR2AG2	22.83333333333333
0	OR2AP1	7.333333333333333
0	OR2AT4	149.16666666666666
0	OR2J3	2.0
0	OR3A3	61.5
0	OR4E2	4.333333333333333
0	OR4K2	2.333333333333333
0	OR4Q3	2.833333333333333
0	OR51B5	25.83333333333333
0	OR51E2	40.0
0	OR51L1	17.833333333333332
0	OR52I1	115.0
0	OR52I2	0.3333333333333333
0	OR52N1	15.333333333333334
0	OR5A1	105.33333333333331
0	OR5AU1	102.83333333333331
0	OR6C75	41.333333333333336
0	OR7A5	4.5
0	OR8B8	19.83333333333333
0	OR8D4	10.333333333333334
0	OR8J3	3.8333333333333335
0	OSBPL11	368.6666666666667
0	OSBPL2	1170.3333333333333
0	OSBPL8	1777.0
0	OTOA	61.16666666666666
0	PABPC4	1495.3333333333333
0	PALLD	47.66666666666666
0	PALMD	4.833333333333333
0	PAPOLG	923.1666666666666
0	PAPPA2	2.0
0	PAQR3	104.5
0	PARP10	96.33333333333331
0	PARP14	2712.1666666666665
0	PARP6	590.5
0	PAX6	9.166666666666666
0	PC	68.5
0	PCDHA10	70.0
0	PCDHA4	156.16666666666666
0	PCDHA9	64.0
0	PCDHB16	18.33333333333333
0	PCDHB2	9.0
0	PCDHB9	39.16666666666666
0	PCNA	872.5
0	PCSK2	8.666666666666666
0	PCSK6	125.83333333333331
0	PCYT1A	862.6666666666666
0	PCYT2	77.5
0	PDCD2	283.8333333333333
0	PDE1A	1.0
0	PDE4C	278.5
0	PDE5A	67.66666666666667
0	PDHX	639.5
0	PDK4	28.166666666666668
0	PDLIM5	1112.8333333333333
0	PELP1	284.6666666666667
0	PEMT	103.0
0	PEX2	2066.6666666666665
0	PFKFB2	661.3333333333334
0	PFKFB4	43.833333333333336
0	PGRMC2	304.1666666666667
0	PHACTR1	261.8333333333333
0	PHACTR2	5063.833333333333
0	PHC3	4249.833333333333
0	PHF13	71.5
0	PHLPP1	306.0
0	PIK3R5	563.8333333333334
0	PIN1	1478.8333333333333
0	PINK1	316.6666666666667
0	PITPNC1	345.3333333333333
0	PITRM1	1049.1666666666667
0	PIWIL1	18.666666666666668
0	PKD1L3	7.166666666666667
0	PKD2	331.6666666666667
0	PLA2G4C	643.5
0	PLB1	92.5
0	PLCH1	296.8333333333333
0	PLD1	354.3333333333333
0	PLEKHA1	843.3333333333334
0	PLEKHG3	44.0
0	PLEKHG4	93.5
0	PLEKHH1	118.83333333333331
0	PLEKHS1	8.0
0	PLN	23.166666666666668
0	PLOD2	15.166666666666666
0	PLPP3	10.833333333333334
0	PLPP6	38.5
0	PLRG1	2115.6666666666665
0	PLSCR2	12.166666666666666
0	PMAIP1	416.0
0	PMP2	1.3333333333333333
0	POC5	492.0
0	POLB	553.5
0	POLD2	1434.0
0	POLD3	687.0
0	POLG	1029.5
0	POLR2I	749.1666666666666
0	POLR3F	208.33333333333331
0	POM121	767.8333333333334
0	POPDC2	216.5
0	POU2F3	27.83333333333333
0	PPFIA1	562.6666666666666
0	PPFIA3	0.6666666666666666
0	PPFIBP2	28.666666666666668
0	PPM1M	366.3333333333333
0	PPM1N	13.666666666666666
0	PPP1R12B	270.0
0	PPP1R36	3.8333333333333335
0	PPP2R1A	15044.833333333334
0	PPP3CB	391.5
0	PPP4R2	662.5
0	PPP6R3	2798.1666666666665
0	PPT2	185.83333333333331
0	PRDM10	274.0
0	PRDM16	34.5
0	PRKCD	396.5
0	PRLHR	36.5
0	PRLR	108.66666666666669
0	PRPF40B	300.8333333333333
0	PRR14L	1354.3333333333333
0	PRR34	75.66666666666667
0	PRSS12	59.833333333333336
0	PRSS35	206.16666666666663
0	PSMA7	3099.0
0	PTBP1	440.6666666666667
0	PTPRB	356.0
0	PTPRM	27.5
0	PTPRU	0.1666666666666666
0	PTTG2	4.333333333333333
0	PUM1	3413.0
0	PUM2	2316.0
0	PUS3	546.8333333333334
0	PVALB	6.666666666666667
0	PZP	3.1666666666666665
0	R3HDM1	1069.0
0	RAB10	636.3333333333334
0	RAB11A	3422.0
0	RAB3GAP2	1038.6666666666667
0	RAB43	181.66666666666663
0	RAB7B	3.6666666666666665
0	RABEP1	516.8333333333334
0	RABL6	172.66666666666666
0	RAD54L	56.16666666666666
0	RAF1	1491.3333333333333
0	RAI14	13.166666666666666
0	RALGAPA1	468.3333333333333
0	RALGAPB	614.5
0	RALGPS1	136.5
0	RBBP6	1518.6666666666667
0	RBL1	446.8333333333333
0	RBM11	37.0
0	RBMS2	797.0
0	RBP2	5.5
0	RBP5	21.33333333333333
0	RC3H2	889.0
0	RCAN3	2358.833333333333
0	RCN1	240.66666666666663
0	RCN2	817.6666666666666
0	RDH16	127.5
0	REG4	0.6666666666666666
0	RERG	54.66666666666666
0	REV1	375.0
0	RGL1	4.5
0	RGS12	179.66666666666666
0	RGS13	21.166666666666668
0	RGS5	37.333333333333336
0	RHAG	23.0
0	RHCE	3.6666666666666665
0	RHOF	3112.0
0	RIC1	261.3333333333333
0	RILPL2	834.5
0	RIMS1	44.16666666666666
0	RIMS2	887.3333333333334
0	RLN1	63.0
0	RMND5A	2218.6666666666665
0	RNF13	1723.0
0	RNF169	158.5
0	RNF32	8.333333333333334
0	RPGR	475.6666666666667
0	RPGRIP1	9.0
0	RPL15	86751.66666666667
0	RPL39	9794.833333333334
0	RPP38	288.5
0	RRAS2	112.66666666666669
0	RSC1A1	11.0
0	RSF1	2896.5
0	RSL1D1	7606.333333333333
0	RSPRY1	2157.5
0	RTEL1	39.5
0	RTKN	38.0
0	RTN3	835.1666666666666
0	S100A12	3.0
0	S100A14	12.0
0	S100A7A	15.666666666666666
0	SACS	329.1666666666667
0	SAR1A	4677.333333333333
0	SAT1	4398.166666666667
0	SATB2	33.666666666666664
0	SCAI	674.0
0	SCAND1	67.5
0	SCMH1	753.8333333333334
0	SCN8A	8.333333333333334
0	SCO2	182.33333333333331
0	SEC14L3	14.166666666666666
0	SEC16A	773.0
0	SEC61G	1412.8333333333333
0	SEMA4B	117.66666666666669
0	SEMA4G	7.166666666666667
0	SERPINB10	18.33333333333333
0	SERPINB11	4.333333333333333
0	SERPINI2	4.5
0	SET	19299.33333333333
0	SETMAR	179.33333333333334
0	SETX	3054.1666666666665
0	SEZ6	163.0
0	SFI1	1458.5
0	SFSWAP	463.6666666666667
0	SFXN5	493.1666666666667
0	SGIP1	123.66666666666669
0	SGMS2	20.166666666666668
0	SGPL1	4241.666666666667
0	SH3BGR	9.5
0	SH3PXD2B	17.5
0	SH3TC2	62.833333333333336
0	SHOC2	1846.5
0	SHQ1	928.0
0	SIGLEC10	284.5
0	SIGLEC12	3.0
0	SIGLEC15	53.5
0	SIRPB1	237.83333333333331
0	SIT1	0.1666666666666666
0	SLAIN1	53.0
