H3K4me3_count	Gene_Name	Mean_Gene_Expression
0	ANKRD45	43.5
0	ANKRD62	55.66666666666666
0	ANKRD65	6.166666666666667
0	ANKS4B	217.83333333333331
0	ANKS6	153.0
0	ANTXR2	51.66666666666666
0	ANXA13	30.5
0	ANXA2	397.1666666666667
0	ANXA6	5247.666666666667
0	ANXA9	20.5
0	AOC2	11.0
0	AP1B1P1	2.0
0	AP1G2	5732.5
0	AP1M2	32.833333333333336
0	AP1S3	148.66666666666666
0	AP2A2	235.33333333333331
0	AP3D1	732.3333333333334
0	AP5S1	1152.6666666666667
0	APBA2	48.0
0	APBB1	644.0
0	APBB1IP	1570.6666666666667
0	APC2	11.833333333333334
0	APCDD1	15.0
0	APEH	1445.1666666666667
0	APEX2	1602.6666666666667
0	APLN	1.6666666666666667
0	APOA1	11.333333333333334
0	APOBEC3B	43.16666666666666
0	APOBEC3G	4102.666666666667
0	APOBEC3H	262.1666666666667
0	APOD	4.666666666666667
0	APOE	125.0
0	APOL1	1110.6666666666667
0	AQP1	2.0
0	AQP6	22.666666666666668
0	AQP7	30.83333333333333
0	AQP7P1	4.166666666666667
0	AR	6.666666666666667
0	ARAF	3645.5
0	ARAP3	33.666666666666664
0	ARC	1.6666666666666667
0	ARG1	20.166666666666668
0	ARHGAP22	142.83333333333334
0	ARHGAP24	348.1666666666667
0	ARHGAP29	160.83333333333334
0	ARHGAP30	1836.0
0	ARHGAP33	13.333333333333334
0	ARHGAP35	938.6666666666666
0	ARHGAP4	284.5
0	ARHGAP42	2.333333333333333
0	ARHGAP6	58.5
0	ARHGAP8	110.66666666666669
0	ARHGEF11	1.3333333333333333
0	ARHGEF17	4.0
0	ARHGEF33	12.0
0	ARHGEF34P	1.5
0	ARHGEF35	6.166666666666667
0	ARHGEF4	69.83333333333333
0	ARHGEF6	2279.833333333333
0	ARHGEF9	1970.0
0	ARID3A	268.0
0	ARL11	807.1666666666666
0	ARL4C	1147.3333333333333
0	ARMCX1	99.33333333333331
0	ARMCX2	211.66666666666663
0	ARMCX4	308.3333333333333
0	ARNT2	121.0
0	ARPC1B	5870.833333333333
0	ARPC4	5755.666666666667
0	ARR3	4.333333333333333
0	ARRB1	956.0
0	ARSD	343.5
0	ARSF	8.0
0	ARSJ	505.8333333333333
0	ART4	50.0
0	ASAH2	29.166666666666668
0	ASAP3	33.666666666666664
0	ASB11	27.33333333333333
0	ASB12	12.333333333333334
0	ASB16	32.833333333333336
0	ASB4	19.33333333333333
0	ASB9	8.166666666666666
0	ASGR2	45.66666666666666
0	ASIC1	28.0
0	ASIC3	5.333333333333333
0	ASMT	7.833333333333333
0	ASPG	3.333333333333333
0	ASPSCR1	101.83333333333331
0	ASS1	21.5
0	ASTL	1.6666666666666667
0	ASZ1	22.33333333333333
0	ATAD3A	11.166666666666666
0	ATAD3B	92.16666666666669
0	ATAD3C	477.3333333333333
0	ATF3	69.5
0	ATF6	2033.3333333333333
0	ATG16L1	612.8333333333334
0	ATG9B	94.66666666666669
0	ATL2	241.66666666666663
0	ATP11C	195.0
0	ATP12A	4.833333333333333
0	ATP13A2	89.66666666666667
0	ATP13A5	1.3333333333333333
0	ATP1A3	106.66666666666669
0	ATP1A4	367.8333333333333
0	ATP1B1	783.6666666666666
0	ATP1B4	79.33333333333333
0	ATP2B1	1207.1666666666667
0	ATP2B2	5.0
0	ATP2B3	24.0
0	ATP2C2	11.166666666666666
0	ATP6V0A1	199.66666666666663
0	ATP6V0D2	56.0
0	ATP6V0E2	1143.1666666666667
0	ATP6V1C2	23.83333333333333
0	ATP8B1	120.0
0	ATP8B2	496.6666666666667
0	ATP8B4	3534.1666666666665
0	ATP8B5P	3.0
0	ATR	805.6666666666666
0	ATRX	6297.0
0	ATXN7L1	28.83333333333333
0	AURKAIP1	354.8333333333333
0	AURKC	21.83333333333333
0	AUTS2	241.83333333333331
0	AVEN	17.0
0	AVIL	123.0
0	AXIN2	27.166666666666668
0	AXL	325.0
0	AZGP1	4.833333333333333
0	AZU1	71.5
0	B3GALT2	3.8333333333333335
0	B3GALT5	416.3333333333333
0	B3GALT6	65.0
0	B3GAT1	14.166666666666666
0	B3GNT4	85.16666666666667
0	B3GNT6	28.5
0	B3GNT9	4.166666666666667
0	B3GNTL1	677.0
0	B4GALNT1	449.1666666666667
0	B4GALNT2	102.33333333333331
0	B4GALNT3	115.66666666666669
0	B4GALT1	2797.333333333333
0	B4GALT4	1272.3333333333333
0	B4GALT6	180.16666666666663
0	BAALC	1.6666666666666667
0	BAGE2	1.0
0	BAHD1	176.33333333333334
0	BAIAP2	102.66666666666669
0	BAIAP2L2	9.333333333333334
0	BARX2	24.666666666666668
0	BASP1	1.5
0	BATF3	88.0
0	BCAR3	55.16666666666666
0	BCAS1	3890.6666666666665
0	BCKDK	238.33333333333331
0	BCL11B	2.0
0	BCL2A1	1005.6666666666666
0	BCL2L14	76.33333333333333
0	BCL7A	181.16666666666663
0	BCL7C	273.3333333333333
0	BCL9	108.5
0	BCOR	1101.0
0	BCORL1	132.0
0	BCR	484.5
0	BDNF	9.333333333333334
0	BEGAIN	13.5
0	BEND2	47.333333333333336
0	BEND6	14.833333333333334
0	BEST1	218.5
0	BEST2	30.166666666666668
0	BEX4	1617.5
0	BFSP2	4.5
0	BHLHB9	147.66666666666666
0	BHMT	11.166666666666666
0	BHMT2	60.66666666666666
0	BICD1	271.1666666666667
0	BID	599.8333333333334
0	BIK	39.16666666666666
0	BIRC6-AS2	37.833333333333336
0	BIVM-ERCC5	66.16666666666667
0	BLK	1.3333333333333333
0	BLNK	5.333333333333333
0	BLVRA	4149.833333333333
0	BMF	196.33333333333331
0	BMP2	3.333333333333333
0	BMP3	20.5
0	BMP8B	445.0
0	BMPER	16.666666666666668
0	BMPR1A	224.33333333333331
0	BMPR1B	2.1666666666666665
0	BMX	21.166666666666668
0	BNC2	2.6666666666666665
0	BNIPL	83.83333333333333
0	BOC	25.166666666666668
0	BPIFB1	44.0
0	BPIFB2	22.666666666666668
0	BPIFB4	25.0
0	BRD4	1501.3333333333333
0	BRDT	52.833333333333336
0	BSN	8.833333333333334
0	BTBD3	109.5
0	BTK	129.66666666666666
0	BTNL10	1.1666666666666667
0	BTNL8	2.833333333333333
0	BUB1	35.0
0	C10orf105	1.3333333333333333
0	C10orf53	3.1666666666666665
0	C10orf67	37.16666666666666
0	C10orf71	1.1666666666666667
0	C10orf82	120.66666666666669
0	C10orf90	30.0
0	C11orf24	99.66666666666669
0	C11orf88	52.333333333333336
0	C11orf94	1.6666666666666667
0	C12orf42	1.0
0	C12orf50	194.83333333333331
0	C12orf56	3.333333333333333
0	C12orf71	10.333333333333334
0	C16orf72	3692.5
0	C16orf74	106.0
0	C16orf87	508.5
0	C16orf96	2.333333333333333
0	C17orf75	1240.8333333333333
0	C17orf97	2.0
0	C17orf99	78.0
0	C19orf33	1.6666666666666667
0	C1orf100	2.0
0	C1orf105	1.1666666666666667
0	C1orf116	3.6666666666666665
0	C1orf127	12.166666666666666
0	C1orf146	7.0
0	C1orf158	75.83333333333333
0	C1orf159	41.0
0	C1orf198	141.33333333333334
0	C1orf216	241.83333333333331
0	C1QB	2.833333333333333
0	C1QTNF6	359.8333333333333
0	C1QTNF7	2.833333333333333
0	C20orf144	26.666666666666668
0	C20orf203	16.833333333333332
0	C2CD2	584.5
0	C2CD4D	14.333333333333334
0	C2orf80	28.166666666666668
0	C2orf83	47.66666666666666
0	C2orf91	171.83333333333334
0	C3	931.0
0	C3orf20	3.0
0	C3orf52	138.33333333333334
0	C3orf70	36.5
0	C4orf17	1.1666666666666667
0	C4orf19	143.33333333333334
0	C4orf48	9.166666666666666
0	C5orf58	69.16666666666667
0	C5orf60	19.0
0	C6orf141	111.0
0	C7orf61	5.166666666666667
0	C8orf34	73.83333333333333
0	C8orf49	5.833333333333333
0	C8orf58	24.5
0	C9orf131	94.0
0	C9orf152	2.333333333333333
0	C9orf153	11.833333333333334
0	CA1	51.66666666666666
0	CA12	820.5
0	CA2	2407.5
0	CA3	109.66666666666669
0	CA5B	2052.6666666666665
0	CA5BP1	519.1666666666666
0	CA6	45.66666666666666
0	CA8	19.0
0	CABLES2	71.5
0	CABP1	23.166666666666668
0	CABP7	9.166666666666666
0	CACNA1C	155.66666666666666
0	CACNA1F	27.666666666666668
0	CACNA1G	3.8333333333333335
0	CACNA2D2	36.333333333333336
0	CACNA2D4	531.8333333333334
0	CACNB4	119.5
0	CACNG4	1.5
0	CALCB	3.0
0	CALCOCO2	4083.0
0	CALCRL	111.66666666666669
0	CALD1	13.333333333333334
0	CALML3	2.833333333333333
0	CALML4	8.666666666666666
0	CAMK1	154.66666666666666
0	CAMK2N1	7.333333333333333
0	CAMK4	1139.3333333333333
0	CAMP	25.166666666666668
0	CAMSAP2	42.16666666666666
0	CAND2	16.333333333333332
0	CAP1	23750.33333333333
0	CAP2	35.833333333333336
0	CAPN1	1526.3333333333333
0	CAPN14	5.833333333333333
0	CAPN3	36.66666666666666
0	CAPN5	23.83333333333333
0	CAPN6	4.0
0	CAPSL	13.0
0	CARD10	15.833333333333334
0	CARD11	540.6666666666666
0	CARD8	3153.5
0	CARM1	20.666666666666668
0	CASP12	1.6666666666666667
0	CASQ1	16.333333333333332
0	CAST	1730.1666666666667
0	CASZ1	69.33333333333333
0	CATSPER1	334.8333333333333
0	CBFA2T2	1060.1666666666667
0	CBFA2T3	27.5
0	CBLB	2737.6666666666665
0	CBR1	425.8333333333333
0	CBX2	1.3333333333333333
0	CBX6	6332.333333333333
0	CBX8	52.66666666666666
0	CC2D1B	1274.8333333333333
0	CC2D2A	191.66666666666663
0	CC2D2B	29.166666666666668
0	CCDC102A	18.166666666666668
0	CCDC102B	146.16666666666666
0	CCDC112	11.833333333333334
0	CCDC113	232.16666666666663
0	CCDC116	2.833333333333333
0	CCDC124	481.5
0	CCDC136	55.16666666666666
0	CCDC141	2492.333333333333
0	CCDC144CP	74.5
0	CCDC149	104.83333333333331
0	CCDC152	176.33333333333334
0	CCDC154	3.333333333333333
0	CCDC162P	139.5
0	CCDC167	662.0
0	CCDC168	22.0
0	CCDC17	5.833333333333333
0	CCDC180	398.0
0	CCDC183	8.333333333333334
0	CCDC192	5.333333333333333
0	CCDC22	152.83333333333334
0	CCDC27	69.66666666666667
0	CCDC30	426.5
0	CCDC33	1.5
0	CCDC57	946.3333333333334
0	CCDC73	1.0
0	CCDC74A	18.5
0	CCDC81	213.66666666666663
0	CCDC85B	23.83333333333333
0	CCDC85C	151.5
0	CCDC88B	289.1666666666667
0	CCDC91	950.3333333333334
0	CCL16	85.66666666666667
0	CCL19	12.166666666666666
0	CCL20	2142.6666666666665
0	CCL25	6.833333333333333
0	CCL3	26.666666666666668
0	CCL4L2	75.16666666666667
0	CCM2	989.0
0	CCNA2	49.833333333333336
0	CCND1	3.6666666666666665
0	CCND3	2174.1666666666665
0	CCNF	192.5
0	CCNY	664.5
0	CCR1	279.5
0	CCR2	40.66666666666666
0	CCR3	20.666666666666668
0	CCR5	37.833333333333336
0	CCR6	5807.833333333333
0	CCR8	446.5
0	CCR9	7.333333333333333
0	CCRL2	128.66666666666666
0	CCSAP	440.1666666666667
0	CCSER1	35.166666666666664
0	CCSER2	635.6666666666666
0	CCZ1B	557.0
0	CD101	4.833333333333333
0	CD151	1102.0
0	CD160	111.0
0	CD180	28.33333333333333
0	CD19	1.3333333333333333
0	CD1C	2.1666666666666665
0	CD200R1	3641.8333333333335
0	CD200R1L	15.0
0	CD22	217.83333333333331
0	CD27	105.16666666666669
0	CD276	127.0
0	CD28	115.5
0	CD300C	905.5
0	CD300E	13.5
0	CD300LB	6.333333333333333
0	CD300LD	13.166666666666666
0	CD320	591.5
0	CD36	47.5
0	CD38	361.0
0	CD3G	668.5
0	CD4	14.666666666666666
0	CD40	213.16666666666663
0	CD40LG	488.5
0	CD47	3665.8333333333335
0	CD5	17.166666666666668
0	CD79B	631.3333333333334
0	CD86	4.166666666666667
0	CD9	95.5
0	CD99	3708.5
0	CDC14B	74.66666666666667
0	CDC16	387.1666666666667
0	CDC25A	4.666666666666667
0	CDC25B	383.0
0	CDC27	880.6666666666666
0	CDC42	19971.166666666668
0	CDC42BPB	17.833333333333332
0	CDC42BPG	9.833333333333334
0	CDC42EP1	16.833333333333332
0	CDC42EP4	8.0
0	CDH10	1.5
0	CDH13	57.5
0	CDH15	43.0
0	CDH19	1.5
0	CDH2	9.666666666666666
0	CDH20	1.8333333333333333
0	CDH4	5.666666666666667
0	CDH6	38.16666666666666
0	CDH7	57.0
0	CDH9	8.166666666666666
0	CDHR3	18.83333333333333
0	CDHR4	174.66666666666666
0	CDK10	3489.6666666666665
0	CDK15	3.1666666666666665
0	CDK3	50.0
0	CDK5R1	154.16666666666666
0	CDK5RAP1	1434.8333333333333
0	CDK5RAP2	1038.0
0	CDK9	1098.6666666666667
0	CDKN1C	11.666666666666666
0	CDKN2D	129.0
0	CDRT1	7.166666666666667
0	CDRT15	4.0
0	CDT1	90.0
0	CDYL2	65.83333333333333
0	CEACAM19	193.83333333333331
0	CEACAM3	12.666666666666666
0	CEACAM6	22.166666666666668
0	CEBPB	24.33333333333333
0	CEBPD	12.833333333333334
0	CECR2	23.666666666666668
0	CELA2A	162.5
0	CELF4	12.666666666666666
0	CELF5	25.33333333333333
0	CELF6	41.833333333333336
0	CELSR1	55.333333333333336
0	CELSR3	166.0
0	CENPM	55.16666666666666
0	CENPT	433.0
0	CENPW	94.83333333333331
0	CEP170B	10.666666666666666
0	CEP170P1	19.5
0	CEP295NL	4.166666666666667
0	CERK	1552.6666666666667
0	CERS2	1222.8333333333333
0	CERS4	256.8333333333333
0	CETP	36.333333333333336
0	CFAP221	187.0
0	CFAP45	9.833333333333334
0	CFAP53	7.333333333333333
0	CFAP73	0.5
0	CFD	5.833333333333333
0	CFH	560.5
0	CFHR1	20.666666666666668
0	CFHR2	92.16666666666669
0	CFI	67.16666666666667
0	CFP	22.83333333333333
0	CFTR	17.0
0	CGNL1	59.0
0	CH25H	175.16666666666666
0	CHADL	2.5
0	CHCHD10	7.833333333333333
0	CHD4	4795.0
0	CHDH	92.33333333333331
0	CHEK2P2	17.333333333333332
0	CHGB	42.16666666666666
0	CHI3L1	7.0
0	CHIC2	284.0
0	CHIT1	5.333333333333333
0	CHL1	39.833333333333336
0	CHM	796.0
0	CHML	139.83333333333334
0	CHMP6	217.5
0	CHN1	499.3333333333333
0	CHODL	90.33333333333331
0	CHRD	29.33333333333333
0	CHRFAM7A	65.0
0	CHRM3	53.66666666666666
0	CHRM5	11.0
0	CHRNA1	18.166666666666668
0	CHRNA10	19.5
0	CHRNA2	7.666666666666667
0	CHRNA9	1.8333333333333333
0	CHRNB3	7.0
0	CHRNB4	36.16666666666666
0	CHRNE	4.166666666666667
0	CHST1	2.0
0	CHST14	348.0
0	CHST15	3.0
0	CHST5	33.666666666666664
0	CHSY1	642.8333333333334
0	CIDEC	6.833333333333333
0	CIRBP	6938.666666666667
0	CISD3	245.5
0	CITED2	515.6666666666666
0	CKAP4	39.333333333333336
0	CKB	1.6666666666666667
0	CKMT2	67.5
0	CLCA1	3.8333333333333335
0	CLCA4	25.33333333333333
0	CLCC1	425.5
0	CLCF1	12.833333333333334
0	CLCN7	130.66666666666666
0	CLDN11	61.5
0	CLDN18	8.5
0	CLDN19	13.0
0	CLDN2	6.0
0	CLDN20	1.6666666666666667
0	CLDN4	30.0
0	CLEC12A	60.16666666666666
0	CLEC18A	16.333333333333332
0	CLEC18B	2.0
0	CLEC19A	34.833333333333336
0	CLEC1A	13.833333333333334
0	CLEC3B	97.0
0	CLEC4C	9.833333333333334
0	CLEC4D	1.3333333333333333
0	CLEC4E	3.1666666666666665
0	CLIC3	6.333333333333333
0	CLN8	772.8333333333334
0	CLNK	2058.5
0	CLNS1A	2223.0
0	CLPP	1478.5
0	CLSPN	210.83333333333331
0	CLSTN2	37.833333333333336
0	CLUAP1	1530.5
0	CLUH	83.5
0	CLVS1	52.16666666666666
0	CMKLR1	2.333333333333333
0	CMPK2	87.66666666666667
0	CMTM2	6.833333333333333
0	CMTM6	4507.0
0	CMTR1	461.1666666666667
0	CMYA5	8.333333333333334
0	CNDP1	105.33333333333331
0	CNFN	108.66666666666669
0	CNGA4	2.0
0	CNGB3	1.8333333333333333
0	CNKSR3	579.5
0	CNN1	33.166666666666664
0	CNNM1	12.166666666666666
0	CNR2	1170.8333333333333
0	CNTF	4.666666666666667
0	CNTN1	24.166666666666668
0	CNTN2	100.66666666666669
0	CNTN4	7.666666666666667
0	COCH	18.0
0	COL14A1	2.0
0	COL15A1	12.5
0	COL16A1	8.666666666666666
0	COL18A1	8.666666666666666
0	COL1A2	16.333333333333332
0	COL20A1	21.0
0	COL23A1	421.6666666666667
0	COL27A1	104.16666666666669
0	COL4A1	4.166666666666667
0	COL4A2	2.5
0	COL4A5	9.166666666666666
0	COL4A6	4.0
0	COL5A1	147.66666666666666
0	COL5A2	3.6666666666666665
0	COL5A3	1.0
0	COL6A3	1393.3333333333333
0	COL7A1	11.333333333333334
0	COL8A1	65.66666666666667
0	COL9A1	40.66666666666666
0	COL9A2	262.0
0	COL9A3	2.6666666666666665
0	COLEC11	10.166666666666666
0	COLEC12	323.5
0	COLGALT2	2.0
0	COLQ	393.5
0	COMMD7	900.0
0	COMP	29.166666666666668
0	CORO2A	1066.8333333333333
0	CORO6	1.0
0	COTL1	575.3333333333334
0	COX19	1082.0
0	COX6A2	67.83333333333333
0	COX6B2	154.0
0	COX6C	5034.5
0	CPA4	60.66666666666666
0	CPAMD8	107.0
0	CPB1	2.833333333333333
0	CPLX3	1.5
0	CPN2	47.16666666666666
0	CPNE2	32.666666666666664
0	CPNE5	139.83333333333334
0	CPNE7	1690.3333333333333
0	CPNE9	1.0
0	CPO	1.6666666666666667
0	CPSF1	698.1666666666666
0	CPT1A	1042.5
0	CPT1B	318.6666666666667
0	CPVL	7.333333333333333
0	CPXM1	31.0
0	CR1	132.33333333333334
0	CRB1	12.166666666666666
0	CRBN	5734.333333333333
0	CREBL2	354.1666666666667
0	CREG1	135.33333333333334
0	CRELD2	280.6666666666667
0	CRHR2	3.333333333333333
0	CRIM1	563.0
0	CRIP1	1680.1666666666667
0	CRIP2	3.333333333333333
0	CRISPLD1	43.333333333333336
0	CRK	570.0
0	CRNKL1	1266.5
0	CROCCP2	345.3333333333333
0	CROCCP3	188.16666666666663
0	CRYBA4	3.5
0	CRYBB1	3.1666666666666665
0	CRYGS	32.833333333333336
0	CSDC2	7.666666666666667
0	CSF1	59.333333333333336
0	CSF2RA	295.5
0	CSF2RB	201.16666666666663
0	CSF3R	72.0
0	CSGALNACT1	20.83333333333333
0	CSK	740.0
0	CSMD3	15.666666666666666
0	CSNK1E	578.0
0	CSPG4	34.666666666666664
0	CSRNP3	1.6666666666666667
0	CSRP1	2180.6666666666665
0	CST3	124.5
0	CSTA	24.33333333333333
0	CSTF2T	2047.1666666666667
0	CSTL1	24.33333333333333
0	CTAGE11P	5.666666666666667
0	CTAGE15	10.0
0	CTAGE6	3.8333333333333335
0	CTDP1	34.5
0	CTF1	16.0
0	CTHRC1	2.833333333333333
0	CTLA4	11.833333333333334
0	CTR9	2397.1666666666665
0	CTRB1	39.833333333333336
0	CTRC	165.16666666666666
0	CTRL	72.0
0	CTSA	8596.833333333334
0	CTSH	2494.333333333333
0	CTSK	77.33333333333333
0	CTSS	2300.0
0	CTTNBP2NL	150.83333333333334
0	CUL4B	390.1666666666667
0	CUX1	1834.0
0	CX3CR1	4.166666666666667
0	CXCL13	4.833333333333333
0	CXCL14	134.5
0	CXCL17	25.166666666666668
0	CXCL5	2.333333333333333
0	CXCL8	109.66666666666669
0	CXCR2	28.5
0	CXCR3	181.0
0	CXorf21	362.3333333333333
0	CXorf38	783.5
0	CXorf65	60.333333333333336
0	CYB5R2	49.833333333333336
0	CYBB	16.166666666666668
0	CYCSP52	4.166666666666667
0	CYGB	17.333333333333332
0	CYP17A1	61.66666666666666
0	CYP1A2	75.16666666666667
0	CYP1B1	15.0
0	CYP26A1	2.833333333333333
0	CYP26C1	2.1666666666666665
0	CYP27C1	100.33333333333331
0	CYP2A7	1.0
0	CYP2C19	59.0
0	CYP2D6	5.0
0	CYP2T1P	135.5
0	CYP2W1	22.666666666666668
0	CYP3A4	1.8333333333333333
0	CYP3A43	102.66666666666669
0	CYP4A22	15.0
0	CYP4B1	18.5
0	CYP4F11	30.166666666666668
0	CYP4F22	304.5
0	CYP4F29P	10.0
0	CYP4F8	154.83333333333334
0	CYSLTR1	2997.1666666666665
0	CYSTM1	344.6666666666667
0	CYTH4	3310.5
0	CYYR1	93.33333333333331
0	D2HGDH	140.83333333333334
0	DAB2IP	80.83333333333333
0	DACH2	4.0
0	DAND5	172.66666666666666
0	DAPL1	33.0
0	DAW1	9.833333333333334
0	DBN1	35.166666666666664
0	DBNDD2	139.16666666666666
0	DCAF13P3	4.5
0	DCAF4L1	42.333333333333336
0	DCAF8L2	4.166666666666667
0	DCDC2	26.666666666666668
0	DCDC2B	27.166666666666668
0	DCHS1	7.333333333333333
0	DCHS2	21.666666666666668
0	DCLRE1CP1	4.5
0	DCTN6	451.0
0	DCUN1D1	4200.333333333333
0	DCX	13.833333333333334
0	DDIT4	3999.8333333333335
0	DDO	9.666666666666666
0	DDT	735.1666666666666
0	DDTL	94.33333333333331
0	DDX11L9	2.6666666666666665
0	DDX3X	9330.833333333334
0	DENND2A	275.8333333333333
0	DENND5A	2356.833333333333
0	DENND6A	443.8333333333333
0	DENND6B	735.3333333333334
0	DEPDC7	14.666666666666666
0	DEPTOR	67.16666666666667
0	DERL3	76.83333333333333
0	DEXI	223.83333333333331
0	DGCR2	498.6666666666667
0	DGCR5	19.666666666666668
0	DGCR6	48.833333333333336
0	DGCR6L	341.5
0	DGCR8	257.0
0	DGKB	61.833333333333336
0	DGKD	360.8333333333333
0	DGKG	2.5
0	DGKH	310.1666666666667
0	DGKI	1.3333333333333333
0	DHRS12	146.0
0	DHRS3	5687.666666666667
0	DHRS4L2	149.33333333333334
0	DHRS9	10.5
0	DHX32	136.16666666666666
0	DIP2B	346.3333333333333
0	DIP2C	18.83333333333333
0	DIS3L2	808.6666666666666
0	DIXDC1	16.833333333333332
0	DLG3	108.16666666666669
0	DLG5	559.1666666666666
0	DLGAP1	21.0
0	DLST	460.3333333333333
0	DMAP1	1295.8333333333333
0	DMGDH	174.16666666666666
0	DMKN	257.8333333333333
0	DMPK	72.16666666666667
0	DMRT1	3.6666666666666665
0	DMTN	30.83333333333333
0	DNAAF3	10.0
0	DNAAF5	90.0
